8608,22,37,04.7,+12.3438,6.30,K,
8609,22,36,48.7,+35.3909,6.30,K,
8646,22,44,16.5,-60.2958,6.30,F,
8674,22,47,56.2,-25.5443,6.30,G,
8792,23,06,31.9,+19.5439,6.30,F,
43,00,13,44.2,-26.1705,6.31,K,
375,01,20,19.5,+77.3414,6.31,G,
410,01,26,08.7,+34.3447,6.31,F,
435,01,29,30.4,-46.4523,6.31,M,
614,02,06,12.3,+08.1451,6.31,M,
621,02,10,07.8,+53.5035,6.31,G,
698,02,22,11.8,-43.1200,6.31,K,
856,02,53,11.7,+16.2900,6.31,F,
903,02,59,38.3,-32.3026,6.31,A,
930,03,08,03.9,+52.1248,6.31,B,
975,03,15,47.0,+32.5123,6.31,F,
1255,04,06,36.6,+54.0031,6.31,K,
1322,04,15,29.2,+06.1112,6.31,G,
1349,04,19,37.5,+10.0717,6.31,K,
1651,05,03,54.0,-41.4442,6.31,F,
1960,05,36,54.7,-66.3337,6.31,B,
1970,05,43,09.3,-01.3647,6.31,K,
2051,05,54,15.7,+03.1331,6.31,K,
2211,06,10,39.9,-45.1655,6.31,A,
2280,06,21,25.8,+02.1607,6.31,A,
2323,06,24,44.5,-40.1703,6.31,B,
2471,06,44,12.6,+36.0635,6.31,A,
2625,07,00,08.1,-20.0932,6.31,B,
2709,07,25,21.9,+81.1527,6.31,A,
2829,07,23,58.3,-35.5016,6.31,B,
2847,07,25,43.0,-31.4419,6.31,B,
3032,07,47,05.8,-39.1953,6.31,B,
3061,07,52,07.2,+03.1638,6.31,M,
3132,08,01,43.8,+25.0523,6.31,A,
3332,08,32,53.4,+69.1912,6.31,K,
3352,08,36,48.7,+74.4325,6.31,A,
3373,08,31,24.6,-39.0351,6.31,B,
3667,09,13,25.9,-38.3659,6.31,A,
3725,09,24,55.7,+51.3426,6.31,G,
3822,09,35,33.7,-19.3501,6.31,A,
3846,09,39,47.4,-10.3413,6.31,A,
3885,09,50,23.7,+65.3536,6.31,A,
4245,10,52,36.1,-00.1205,6.31,K,
4370,11,16,27.7,-45.5248,6.31,F,
4470,11,36,40.8,-37.1416,6.31,A,
4591,12,01,01.8,-01.4605,6.31,g,
4864,12,48,47.0,+24.5025,6.31,G,
4918,12,57,33.2,-22.4514,6.31,G,
4950,13,04,49.7,+73.0131,6.31,F,
5061,13,27,06.3,-49.0838,6.31,A,
5325,14,15,38.8,-45.0003,6.31,F,
5847,15,43,24.9,-15.0236,6.31,K,
5921,15,57,03.8,-48.0944,6.31,F,
5935,15,58,30.7,-37.3011,6.31,K,
5949,15,55,49.7,+58.5442,6.31,A,
5950,15,57,29.9,+39.4143,6.31,K,
6057,16,14,13.5,+05.5407,6.31,K,
6181,16,37,48.0,+13.4113,6.31,F,
6326,17,01,33.0,+14.5658,6.31,B,
6843,18,17,24.2,-09.4531,6.31,A,
6892,18,24,42.1,-07.0431,6.31,K,
6909,18,27,43.8,-26.3805,6.31,A,
7034,18,43,51.4,-06.4907,6.31,F,
7047,18,44,40.2,+23.3523,6.31,F,
7093,18,53,12.1,-51.5552,6.31,B,
7136,18,57,34.7,-39.4924,6.31,A,
7229,19,02,07.0,+52.1540,6.31,G,
7244,19,05,47.1,+29.5518,6.31,M,
7341,19,18,37.7,+49.3411,6.31,K,
7345,19,19,38.9,+37.1950,6.31,G,
7346,19,20,33.1,+35.1110,6.31,B,
7347,19,22,20.7,-08.1204,6.31,B,
7384,19,25,22.4,+20.1617,6.31,A,
7700,20,08,38.3,+10.4333,6.31,B,
7745,20,18,56.0,-47.4239,6.31,M,
7755,20,15,43.4,+50.1358,6.31,A,
8057,21,03,01.8,+14.4348,6.31,M,
8125,21,18,00.3,-64.4054,6.31,B,
8177,21,24,20.8,-46.3654,6.31,A,
8257,21,35,19.0,+28.1150,6.31,F,
8337,21,49,41.1,-12.4323,6.31,A,
8619,22,39,44.0,-28.1931,6.31,K,
8629,22,40,48.0,-03.3315,6.31,F,
8727,22,57,17.2,-04.4836,6.31,G,
8837,23,14,14.3,+50.3704,6.31,A,
8897,23,23,31.9,+00.1729,6.31,K,
9001,23,46,01.2,-40.1057,6.31,A,
9054,23,56,29.9,-24.4414,6.31,G,
276,00,57,54.5,+13.4145,6.32,G,
518,01,47,48.0,+46.1347,6.32,F,
528,01,47,47.8,-37.0935,6.32,K,
636,02,10,04.9,-43.4856,6.32,G,
859,02,52,50.5,-09.2628,6.32,A,Bayer's Sigma Eri in this position: no Sigma found in any other source 
1032,03,30,19.5,+71.5150,6.32,M,
1049,03,26,11.7,-41.3813,6.32,A,
1166,03,51,41.8,+68.3027,6.32,B,
1237,04,00,36.9,+17.1748,6.32,A,
1282,04,12,51.6,+68.3006,6.32,K,
1319,04,15,46.3,+15.2402,6.32,F,
1382,04,27,00.9,+57.3507,6.32,A,
1613,05,00,39.8,-02.0356,6.32,A,
1703,05,13,47.2,+00.3337,6.32,M,
1786,05,24,36.2,+02.2110,6.32,B,
1936,05,34,57.6,-61.1033,6.32,G,
2009,05,47,18.6,-35.4029,6.32,K,
2066,05,56,33.8,+28.5632,6.32,A,
2258,06,19,01.8,+17.1930,6.32,B,
2368,06,28,42.3,-41.0428,6.32,F,
2591,06,54,26.7,-42.2156,6.32,C,
2755,07,15,47.5,-23.4426,6.32,A,
2768,07,16,57.2,-30.5348,6.32,A,
3057,07,49,28.2,-44.4507,6.32,K,
3074,07,51,20.5,-43.0544,6.32,B,
3142,07,59,12.3,-49.5836,6.32,B,
3189,08,08,56.9,-11.2023,6.32,A,
3197,08,24,32.9,+82.2551,6.32,A,
3265,08,19,15.1,-10.0957,6.32,F,
3296,08,23,17.2,-38.1709,6.32,M,
3309,08,27,36.8,+45.3911,6.32,G,
3310,08,26,46.8,+26.5604,6.32,A,
3394,08,36,07.7,+15.1849,6.32,F,
3491,08,43,54.3,-68.1242,6.32,K,
3693,09,15,35.0,-57.3441,6.32,G,
3933,09,56,54.0,-27.2830,6.32,A,
3987,10,10,58.9,+40.3941,6.32,g,
4060,10,19,59.4,-09.0332,6.32,F,
4085,10,24,13.1,+02.2205,6.32,G,
4106,10,29,54.3,+65.3734,6.32,g,
4321,11,06,27.4,-50.5724,6.32,K,
4412,11,26,25.5,+33.2702,6.32,F,
4727,12,25,06.4,+63.4810,6.32,G,
4884,12,52,12.3,+17.0426,6.32,M,
4959,13,09,14.4,-09.3218,6.32,K,
5148,13,40,23.2,+50.3110,6.32,F,
5245,13,56,10.5,+32.0157,6.32,F,
5363,14,17,49.2,+48.0006,6.32,F,
5398,14,26,13.4,-42.1909,6.32,K,
5645,15,13,01.0,-61.4438,6.32,K,
5702,15,19,30.2,+32.3055,6.32,A,
5809,15,38,15.7,-28.1224,6.32,K,
5996,16,07,03.4,-14.0415,6.32,G,
6053,16,14,39.1,-18.3207,6.32,K,
6231,16,52,17.4,-67.4055,6.32,K,
6238,16,37,52.9,+78.5506,6.32,G,
6248,16,50,22.3,-02.3914,6.32,F,
6261,16,53,58.8,-41.5941,6.32,B,
6307,16,57,42.3,+24.2253,6.32,K,
6439,17,19,59.5,-05.5502,6.32,G,
6448,17,16,29.4,+60.4014,6.32,K,
6792,18,07,06.3,+49.4238,6.32,A,
6911,18,23,47.8,+53.1803,6.32,A,
6952,18,33,23.3,-38.4313,6.32,A,
7026,18,44,07.7,-36.4307,6.32,K,
7186,19,01,33.5,-15.1657,6.32,g,
7325,19,18,52.7,+09.3705,6.32,G,
7353,19,23,04.6,-07.2401,6.32,K,
7396,19,27,33.9,+14.1657,6.32,B,
7452,19,36,08.3,+22.3509,6.32,B,
7642,19,58,34.4,+38.0620,6.32,B,
7738,20,16,22.8,-12.2013,6.32,B,
7885,20,37,31.8,+31.3421,6.32,B,
7940,20,43,13.5,+57.0651,6.32,B,
8074,21,03,43.3,+46.5143,6.32,F,
8197,21,24,23.1,+24.3144,6.32,K,
8241,21,34,17.0,-42.5530,6.32,K,
8442,22,07,09.6,+58.5027,6.32,G,
8460,22,10,51.6,+30.3311,6.32,A,
8587,22,32,46.9,+15.5148,6.32,K,
8873,23,19,27.4,+34.4736,6.32,B,
8875,23,19,41.6,+48.2251,6.32,K,
8914,23,28,00.7,-35.3240,6.32,K,
9092,00,02,24.2,+08.5725,6.32,A,
23,00,09,02.4,-54.0007,6.33,G,
73,00,18,42.6,-43.1407,6.33,K,
75,00,19,41.6,+40.4347,6.33,K,
200,00,46,39.0,+69.1930,6.33,F,
516,01,41,21.3,-79.0854,6.33,G,
653,02,15,57.9,+47.4841,6.33,G,
704,02,24,58.4,-02.4648,6.33,A,
949,03,12,26.4,+47.4333,6.33,K,
1120,03,40,11.4,-15.1336,6.33,G,
1462,04,36,01.6,-03.3643,6.33,B,
1522,04,46,24.1,-02.5716,6.33,A,
1750,05,20,59.3,+27.5726,6.33,B,
1840,05,30,20.7,-07.2605,6.33,B,
1904,05,37,45.7,+33.3333,6.33,K,
2184,06,11,01.8,+18.0746,6.33,K,
2302,06,24,52.9,+16.0325,6.33,G,
2485,06,48,12.9,+55.4216,6.33,d,
2528,06,49,44.0,-24.0433,6.33,A,
2544,06,50,36.9,-25.4641,6.33,B,
2743,07,13,57.2,-30.2024,6.33,B,
2991,07,45,09.3,+20.1859,6.33,A,
3056,07,48,19.2,-56.2816,6.33,K,
3099,07,56,22.8,-30.1707,6.33,M,
3150,08,02,26.0,-06.2014,6.33,G,
3152,07,59,40.2,-60.1227,6.33,B,
3336,08,27,16.4,-31.4023,6.33,G,
3392,08,35,24.9,+02.4437,6.33,G,
3425,08,38,40.3,-19.4413,6.33,K,
3451,08,44,10.1,+36.5505,6.33,F,
3526,08,52,24.2,+05.2024,6.33,A,
3581,09,15,21.2,+84.1052,6.33,F,
3700,09,17,42.3,-54.2943,6.33,K,
3714,09,20,55.5,-15.3704,6.33,d,
4268,10,52,27.5,-79.3334,6.33,K,
4351,11,13,40.2,+41.0519,6.33,K,
4507,11,41,01.2,-83.0600,6.33,K,
4611,12,05,53.2,-65.3250,6.33,B,
4651,12,13,36.7,-33.4734,6.33,A,
4683,12,16,51.4,+86.2610,6.33,F,
4688,12,19,29.6,+28.0925,6.33,F,
4709,12,25,37.5,-86.0902,6.33,K,
4805,12,38,04.4,+03.1657,6.33,A,
4820,12,42,05.1,-69.2427,6.33,F,
4843,12,44,27.1,+44.0611,6.33,F,
4880,12,52,05.3,-48.0539,6.33,A,
4972,13,11,53.1,-63.1810,6.33,A,
4984,13,12,08.4,+24.1529,6.33,K,
5103,13,34,28.9,-48.1620,6.33,B,
5183,13,46,57.1,+06.2102,6.33,G,
5373,14,19,47.7,+38.4738,6.33,A,
5445,14,34,11.7,+32.3204,6.33,F,
5503,14,45,57.8,-15.2735,6.33,K,
5650,15,12,31.3,-48.1307,6.33,K,
5861,15,45,39.7,+00.5329,6.33,K,
5956,16,01,19.5,-31.5322,6.33,K,
5998,16,07,51.9,-24.2743,6.33,B,
6036,16,09,02.9,+57.5616,6.33,A,
6059,16,17,20.9,-53.0512,6.33,A,
6099,16,24,54.2,-45.2057,6.33,A,
6274,16,56,08.9,-50.4030,6.33,B,
6329,17,01,59.1,+08.2702,6.33,A,
6390,17,11,45.2,+07.5341,6.33,K,
6808,18,18,00.9,-68.1345,6.33,B,
6878,18,23,02.2,-10.1307,6.33,B,
7409,19,29,20.9,+20.1647,6.33,B,
7666,19,58,41.9,+70.2201,6.33,G,
7810,20,25,44.0,+10.0323,6.33,K,
7962,20,46,21.2,+52.5943,6.33,K,
7974,20,49,48.3,+07.5151,6.33,A,
7983,20,49,54.7,+46.3940,6.33,B,
7989,20,53,01.2,-23.4659,6.33,K,
8068,21,04,45.4,+02.1611,6.33,G,
8071,21,03,52.1,+41.3741,6.33,F,
8271,21,40,33.6,-55.4415,6.33,K,
8376,21,58,13.3,-05.2529,6.33,F,
8456,22,10,22.2,+14.3748,6.33,K,
8680,22,49,59.1,-32.4819,6.33,F,
8738,22,58,42.6,+07.2023,6.33,A,
8791,23,07,09.5,-49.3624,6.33,K,
8849,23,19,08.1,-79.2822,6.33,K,
9020,23,49,12.0,+58.5747,6.33,F,
372,01,17,05.1,+44.5407,6.34,K,
384,01,21,05.2,+64.3930,6.34,A,
488,01,42,58.4,+61.2518,6.34,B,
495,01,43,16.5,+45.1920,6.34,K,
503,01,43,50.0,+32.1130,6.34,G,
532,01,49,19.5,-31.0422,6.34,K,
683,02,18,58.5,-25.5644,6.34,G,
1196,03,56,30.2,+71.4918,6.34,A,
1274,04,05,46.7,-20.3044,6.34,G,
1653,05,04,26.1,-35.4219,6.34,F,
1748,05,19,35.2,-01.2444,6.34,B,
1766,05,20,20.6,-34.4156,6.34,F,
1929,05,39,27.0,+21.4546,6.34,A,
1966,05,41,27.0,-33.2402,6.34,A,
1980,05,44,28.4,-20.0735,6.34,G,
1986,05,46,02.8,-04.1606,6.34,K,
2121,06,05,08.3,+59.2335,6.34,K,
2137,06,05,02.6,+37.5751,6.34,K,
2307,06,23,14.4,-31.4724,6.34,G,
2393,06,31,35.0,-36.5624,6.34,M,
2445,06,36,51.3,-41.3325,6.34,K,
2556,06,55,15.2,+45.4935,6.34,K,
2599,06,57,00.1,-08.1044,6.34,K,
2680,07,06,00.6,-30.3920,6.34,B,
2923,07,36,07.8,-22.0938,6.34,G,
3026,07,47,38.5,-15.5927,6.34,K,
3094,07,58,16.6,+43.5839,6.34,K,
3127,08,01,00.7,+23.3459,6.34,K,
3130,08,01,55.1,+35.2447,6.34,K,
3143,07,59,13.4,-49.5825,6.34,B,
3155,08,02,06.2,-37.0302,6.34,M,
3171,07,59,16.1,-73.1441,6.34,A,
3382,08,31,29.6,-54.2339,6.34,K,
3455,08,40,43.6,-57.3243,6.34,A,
3865,09,45,55.4,+63.3912,6.34,F,
4202,10,46,22.5,+57.2157,6.34,M,
4297,11,00,57.2,-15.4734,6.34,K,
4308,11,03,36.5,-13.2604,6.34,G,
4676,12,17,44.3,+15.0839,6.34,K,
4854,12,47,02.3,+05.5703,6.34,A,
5076,13,27,59.5,+52.4445,6.34,F,
5115,13,39,11.9,-75.4102,6.34,B,
5282,14,01,50.6,+68.4043,6.34,K,
5292,14,08,56.3,-59.1636,6.34,B,
5309,14,12,24.5,-24.2151,6.34,K,
5819,15,39,21.3,-23.0901,6.34,A,
5822,15,40,15.4,-31.1249,6.34,K,
6191,16,30,38.8,+77.2648,6.34,K,
6290,16,55,16.0,+13.3711,6.34,F,
6313,16,57,50.2,+42.3045,6.34,K,
6376,17,07,46.7,+40.3058,6.34,A,
6589,17,41,11.0,+15.1041,6.34,A,
6612,17,43,05.6,+44.0504,6.34,K,
6719,18,00,52.9,+06.1606,6.34,B,
6754,18,04,40.2,+23.5633,6.34,F,
6757,18,06,07.4,-00.2648,6.34,G,
6767,18,05,00.8,+41.5648,6.34,F,
7110,18,53,01.9,-09.3434,6.34,A,
7269,19,09,51.6,-00.2541,6.34,B,
7320,19,24,05.4,-68.2216,6.34,K,
7334,19,22,09.6,-42.0058,6.34,K,
7403,19,27,36.5,+37.5628,6.34,B,
7432,19,35,29.8,-07.2737,6.34,K,
7470,19,39,49.4,-23.2540,6.34,B,
7493,19,42,12.8,+12.1136,6.34,B,
7523,19,44,49.0,+40.4300,6.34,M,
7563,19,46,44.7,+68.2618,6.34,F,
7671,20,05,05.4,-11.3558,6.34,F,
7680,20,05,26.5,+15.3001,6.34,M,
7712,20,11,57.9,-12.2333,6.34,K,
7849,20,31,58.2,+25.4816,6.34,A,
7999,20,53,07.4,+29.3858,6.34,K,
8088,21,07,33.6,+15.3931,6.34,K,
8509,22,20,36.2,-57.3036,6.34,K,
8598,22,33,17.0,+70.2226,6.34,A,
8638,22,41,31.4,+30.5757,6.34,K,
8672,22,49,17.4,-70.2052,6.34,A,
8706,22,53,11.3,+40.1002,6.34,B,
8856,23,17,40.0,-11.4247,6.34,A,
9019,23,48,53.9,+59.5844,6.34,A,
53,00,15,10.6,+27.1659,6.35,A,
55,00,16,14.0,+76.5703,6.35,B,
313,01,05,49.2,+04.5430,6.35,F,
394,01,22,30.5,-19.0453,6.35,F,
504,01,44,26.5,+46.0823,6.35,K,
576,01,58,26.7,-33.0400,6.35,K,
803,02,43,51.2,+25.3817,6.35,A,
1018,03,22,16.3,-25.3516,6.35,A,
1512,04,45,42.5,+23.3741,6.35,B,
1596,04,58,10.8,-02.1245,6.35,A,
1777,05,23,31.1,+05.1921,6.35,A,
1817,05,27,04.8,-11.5403,6.35,d,
1819,05,28,34.8,+13.4044,6.35,A,
2044,05,50,28.6,-52.4604,6.35,K,
2157,06,04,28.4,-45.0212,6.35,G,
2182,06,09,20.3,-18.0734,6.35,B,
2277,06,21,25.9,+17.4549,6.35,g,
2317,06,25,47.1,-03.5321,6.35,G,
2431,06,35,54.0,-36.0520,6.35,G,
2433,06,36,40.9,-22.3654,6.35,B,
2613,06,59,20.1,+07.1901,6.35,B,
2681,07,13,58.1,+71.4900,6.35,K,
2772,07,22,17.2,+59.5407,6.35,A,
2775,07,21,03.1,+42.3920,6.35,K,
3098,07,57,16.2,+01.0737,6.35,F,
3649,09,11,55.6,+05.2806,6.35,A,
3675,09,15,24.9,-15.0129,6.35,A,
3907,09,52,12.0,+00.0432,6.35,G,
3944,09,56,09.7,-71.2322,6.35,B,
4019,10,13,56.6,-40.1838,6.35,G,
4091,10,23,50.9,-57.5714,6.35,K,
4103,10,28,36.5,+45.1244,6.35,K,
4270,10,56,34.4,+25.3000,6.35,K,
4349,11,11,29.5,-71.2611,6.35,K,
4385,11,18,34.3,-79.4007,6.35,A,
4430,11,30,25.0,+46.3927,6.35,K,
4543,11,50,55.3,+12.1644,6.35,F,
4547,11,51,21.9,-12.1116,6.35,F,
4627,12,09,47.3,+74.3941,6.35,F,
4649,12,13,55.7,-78.3425,6.35,K,
4742,12,27,49.4,-16.3755,6.35,G,
4758,12,30,04.8,-13.2335,6.35,G,
5045,13,22,03.8,+43.5411,6.35,A,
5208,13,51,36.6,-36.2600,6.35,F,
5400,14,26,49.9,-39.5226,6.35,B,
5423,14,29,36.8,+41.4745,6.35,G,
5518,14,47,54.9,-12.5023,6.35,K,
5566,14,58,08.8,-48.5147,6.35,G,
5630,15,06,35.1,+36.2720,6.35,F,
5706,15,20,47.1,-02.2448,6.35,K,
6189,16,39,39.1,-09.3316,6.35,F,
6239,16,48,08.9,+13.3526,6.35,G,
6273,16,54,36.0,-30.3514,6.35,A,
6343,17,03,52.7,+19.4126,6.35,K,
6463,17,21,33.4,+16.4351,6.35,M,
6466,17,21,31.2,+28.4529,6.35,G,
6482,17,24,33.8,+15.3622,6.35,B,
6621,17,48,27.8,-26.5830,6.35,B,
6646,18,05,26.7,-81.2911,6.35,K,
6659,17,51,59.5,-01.1412,6.35,K,
7023,18,42,55.2,-19.1702,6.35,M,
7354,19,22,48.4,+09.5447,6.35,F,
7471,19,38,49.0,+03.2254,6.35,B,
7991,20,53,25.0,-30.4307,6.35,K,
8191,21,24,24.6,+10.1027,6.35,F,
8395,21,57,51.0,+74.5948,6.35,K,
8436,22,07,30.0,+18.0002,6.35,M,
8545,22,26,34.4,-16.4433,6.35,G,
8584,22,31,34.2,+29.3234,6.35,A,
8589,22,32,18.8,+54.0215,6.35,G,
8831,23,13,04.0,+29.2630,6.35,G,
8922,23,29,05.6,+23.0252,6.35,G,
8955,23,36,30.5,+32.5415,6.35,F,
9044,23,54,21.4,-27.0232,6.35,A,
465,01,38,31.7,+45.2400,6.36,B,
627,02,11,29.0,+57.3845,6.36,B,
746,02,35,27.9,+39.3952,6.36,B,
814,02,43,20.3,-40.3139,6.36,B,
846,02,52,52.0,+52.5952,6.36,B,
853,02,50,47.9,-39.5554,6.36,A,
916,03,03,30.3,+28.1611,6.36,F,
967,03,17,31.6,+65.3931,6.36,A,
1378,04,23,59.8,+24.1804,6.36,B,
1455,04,35,42.7,+19.5254,6.36,G,
1753,05,19,17.5,-18.3112,6.36,B,
1954,05,42,03.9,+22.3937,6.36,K,
2068,05,54,14.1,-29.0852,6.36,F,
2073,05,51,23.0,-64.0201,6.36,G,
2090,05,56,34.5,-23.1256,6.36,K,
2153,06,08,23.0,+41.0320,6.36,G,
2598,06,55,54.8,-31.4724,6.36,B,
2733,07,13,48.3,-22.5423,6.36,B,
3063,07,51,40.9,-12.4910,6.36,F,
3190,08,08,43.5,-20.2147,6.36,A,
3368,08,29,36.3,-55.1128,6.36,G,
3369,08,33,00.1,+24.0505,6.36,G,
3385,08,32,58.6,-34.3802,6.36,K,
3443,08,39,13.2,-60.1902,6.36,A,
3497,08,47,40.5,-41.4414,6.36,G,
3586,09,01,40.6,+39.4248,6.36,A,
3818,09,35,52.9,+14.2247,6.36,A,
3984,10,08,01.7,-37.2001,6.36,K,
4226,10,47,38.7,-57.2804,6.36,M,
4710,12,23,13.8,-67.3754,6.36,G,
5322,14,14,21.3,-05.5651,6.36,F,
5382,14,25,39.5,-66.1024,6.36,A,
5561,14,56,35.8,-39.2458,6.36,A,
5773,15,34,20.9,-39.2058,6.36,B,
5909,15,52,56.2,+17.2413,6.36,K,
6336,17,02,17.2,+31.5305,6.36,K,
6372,17,08,54.5,-03.5258,6.36,G,
6422,17,18,20.4,-32.3312,6.36,B,
6592,17,41,05.5,+24.3048,6.36,K,
6593,17,43,17.8,-27.5303,6.36,A,
6696,17,57,26.9,+11.0239,6.36,A,
6735,17,54,26.6,+75.1015,6.36,K,
6798,18,11,14.8,-19.5032,6.36,A,
6824,18,12,42.6,+41.0849,6.36,K,
6830,18,15,58.0,-03.3703,6.36,A,
6901,18,23,57.4,+38.4421,6.36,K,
6915,18,29,12.9,-43.5045,6.36,G,
6963,18,33,22.9,-05.5441,6.36,A,
7016,18,40,02.0,+30.5058,6.36,K,
7038,18,45,18.7,-21.0005,6.36,F,
7168,19,00,24.8,-24.5632,6.36,g,
7268,19,11,01.8,-39.0018,6.36,B,
7280,19,11,30.9,+26.4409,6.36,F,
7376,19,24,06.1,+36.2707,6.36,K,
7490,19,41,14.9,+22.2710,6.36,K,
7827,20,26,23.5,+56.3820,6.36,B,
7842,20,32,52.4,-24.5638,6.36,A,
7877,20,37,52.1,-25.0632,6.36,F,
7970,20,50,47.1,-32.0316,6.36,K,
8192,21,24,51.7,-03.2354,6.36,F,
8261,21,36,13.9,+30.0320,6.36,G,
8677,22,47,23.2,+58.2858,6.36,B,
8839,23,14,36.5,+24.0611,6.36,K,
8992,23,43,49.5,-15.1704,6.36,M,
243,00,51,18.3,+03.2306,6.37,K,
261,00,56,55.6,+68.4634,6.37,F,
277,00,58,18.9,+21.2416,6.37,A,
325,01,07,13.1,-23.5947,6.37,A,
482,01,42,17.8,+58.3740,6.37,B,
535,01,49,48.8,-38.2414,6.37,F,
584,01,57,53.6,-65.2529,6.37,G,
673,02,19,22.7,+48.5719,6.37,F,
686,02,19,24.7,-41.5054,6.37,K,
734,02,28,04.4,-64.1759,6.37,A,
1071,03,33,41.2,+57.5208,6.37,F,
1233,03,59,40.7,+10.1951,6.37,F,
1323,04,13,35.7,-40.2128,6.37,K,
1357,04,16,21.1,-60.5655,6.37,A,
1359,04,19,03.0,-33.5418,6.37,A,
1460,04,35,14.0,-09.4412,6.37,A,
1510,04,50,36.4,+70.5630,6.37,A,
1539,04,47,49.6,-30.0113,6.37,K,
1566,04,54,58.3,+19.2907,6.37,F,
1575,04,56,15.6,+24.3532,6.37,F,
1650,05,14,35.6,+76.2822,6.37,A,
1704,05,13,33.3,-08.0852,6.37,B,
1825,05,30,45.1,+39.4933,6.37,G,
1921,05,38,57.4,+26.3704,6.37,G,
2116,06,01,41.6,+22.2403,6.37,B,141 Tau in Gemini 
2236,06,15,54.0,+01.1009,6.37,F,
2467,06,41,59.3,+06.2042,6.37,O,
2531,06,43,36.8,-73.0705,6.37,G,
2614,06,58,07.6,-27.0953,6.37,B,
2836,07,26,27.9,+10.3630,6.37,A,
2933,07,37,16.8,-23.4630,6.37,F,
3195,08,08,37.6,-37.4053,6.37,B,
3238,08,13,41.1,-33.3409,6.37,K,
3458,08,43,59.7,+04.2005,6.37,B,
3490,08,46,49.2,-34.3722,6.37,B,
3632,09,06,07.6,-64.2959,6.37,K,
3848,09,40,20.1,-10.4609,6.37,A,
3897,09,49,51.3,-36.1607,6.37,K,
3934,10,08,34.3,+83.5506,6.37,K,
3935,09,56,21.9,-51.2010,6.37,B,
3969,10,05,40.9,+15.4527,6.37,F,
4059,10,19,32.2,-05.0621,6.37,K,
4183,10,40,51.6,-35.4430,6.37,G,
4207,10,46,05.7,+06.2223,6.37,g,37 Sex in Leo 
4410,11,25,50.0,+03.5136,6.37,F,
4493,11,40,27.4,+57.5814,6.37,B,
4613,12,05,59.8,-03.0754,6.37,g,
4619,12,08,04.8,-50.4548,6.37,B,
4741,12,27,42.1,+08.3637,6.37,G,
4811,12,38,46.3,+40.5228,6.37,A,
4994,13,15,25.7,-69.4047,6.37,K,
5014,13,17,29.9,-00.4036,6.37,F,
5093,13,33,35.7,-65.3757,6.37,A,
5108,13,34,21.8,+38.4721,6.37,F,
5256,13,57,32.1,+61.2934,6.37,K,
5474,14,41,51.1,-30.5600,6.37,A,
5597,15,00,38.7,+47.1640,6.37,B,
5761,15,30,27.9,+36.4815,6.37,K,
5927,15,56,14.4,-14.2358,6.37,F,
6282,16,55,57.8,-33.3026,6.37,K,
6284,16,56,01.8,-16.4822,6.37,K,
6301,16,57,32.0,+13.5303,6.37,K,
6358,17,06,09.7,+09.4400,6.37,K,
6359,17,06,13.1,+10.2715,6.37,G,
6504,17,28,02.3,-08.1230,6.37,F,
6512,17,29,47.4,-05.5511,6.37,K,
6579,17,38,49.7,+32.4422,6.37,g,
6709,18,00,15.5,+00.3746,6.37,A,
6784,18,08,33.7,+14.1705,6.37,A,
6849,18,14,41.1,+56.3518,6.37,F,
6906,18,25,55.4,+14.5800,6.37,B,
6956,18,32,20.8,-14.3839,6.37,A,
6972,18,35,59.7,-29.4157,6.37,K,
6996,18,42,22.5,-64.3835,6.37,A,
7164,18,59,26.8,-18.3401,6.37,G,
7205,19,03,07.0,-19.0612,6.37,F,
7368,19,23,34.0,+33.1320,6.37,G,
7428,19,31,13.6,+55.4355,6.37,K,
7691,20,11,07.2,-57.3126,6.37,B,
7898,20,40,11.7,-23.4626,6.37,G,
8019,21,01,28.1,-68.1235,6.37,A,
8072,21,03,26.0,+50.2107,6.37,K,
8361,21,51,37.3,+65.4510,6.37,A,
8396,22,02,26.6,-16.5751,6.37,A,
8397,22,02,01.4,+10.5826,6.37,B,
8437,22,08,42.7,-33.0732,6.37,A,
8473,22,10,15.3,+72.0640,6.37,B,
8503,22,16,29.7,+27.4815,6.37,G,
8567,22,30,17.4,-14.3509,6.37,B,
8669,22,48,21.4,-61.4103,6.37,K,
8735,22,58,23.7,-01.2437,6.37,F,
8871,23,19,43.2,-33.4229,6.37,K,
8917,23,28,05.2,-11.2659,6.37,G,
318,01,07,09.5,+53.2954,6.38,K,
381,01,21,59.1,+76.1420,6.38,F,
452,01,35,52.5,+41.0435,6.38,K,
953,03,10,35.4,-23.4418,6.38,K,
1023,03,23,39.1,+04.5255,6.38,G,
1082,03,31,53.9,-25.3651,6.38,A,
1229,03,59,40.0,+38.4914,6.38,A,
1294,04,07,21.6,-64.1321,6.38,G,
1898,05,35,31.1,-04.2153,6.38,B,
1944,05,39,16.3,-17.5058,6.38,B,
2032,05,49,34.1,-44.5231,6.38,K,
2239,06,18,16.9,+46.2138,6.38,K,
2426,06,37,36.9,+10.5111,6.38,K,
2439,06,39,31.4,+24.3600,6.38,F,
2543,06,51,39.3,+03.0230,6.38,A,
2645,07,05,09.0,+47.4630,6.38,B,
2870,07,28,51.3,-31.5054,6.38,B,
2915,07,37,17.8,+40.0131,6.38,M,
2945,07,37,45.2,-38.0038,6.38,K,
